Category,Product Name,Final Price,Original Price,Discount,Image URL
chilled_products,Emborg Danablu Blue Cheese Portion 100g,"Rs 1,890.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Pastuerized Milk Vanilla 500ml,Rs 420.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Pastuerized Milk Chocolate 500ml,Rs 420.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Pastuerized Milk Strawbery 500ml,Rs 420.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Pastuerized Milk W/ Almond 500ml,Rs 420.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Gourmet Twist Sun Dried Tomato Dip 100g,Rs 699.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Gourmet Twist Garlic Twist 250g,"Rs 1,300.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Gourmet Twist Basil Dip 100g,Rs 499.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Gourmet Twist Coriander Dip 100g,Rs 499.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Gourmet Twist Harissa Dip 100g,Rs 499.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Mas Cream Cheese Herb & Tomato 125g,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Mas Cream Cheese Pepper 125g,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Mas Cream Cheese Wasabi 125g,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Mas Cream Cheese Chilli & Garlic 125g,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg American Cheddar Slices 200g,"Rs 1,990.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Mozzarella Slices 150g,"Rs 1,990.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Edam Slices 150g,"Rs 2,150.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Havarti Slices 150g,"Rs 2,450.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Swiss Slices 150g,"Rs 2,150.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Emmentaler Slices 150g,"Rs 2,150.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Monterey Jack Slices 150g,"Rs 2,150.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Richlife Processed Cheddar Cheese 100g,Rs 562.00 / Unit,Rs 625.00,10%,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Crescent Cheese Spread Sweet Chilli Cream 150G,"Rs 1,065.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119026.jpg
chilled_products,Crescent Cheese Spread Herb & Garlic Cream 150G,"Rs 1,085.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic119027.jpg
chilled_products,Lemnos Haloumi Cheese 180g,"Rs 1,475.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Mexcana Cheddar Pepper Cheese,"Rs 7,875.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Applewood Smoked Cheedar Cheese,"Rs 7,875.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Beechwood Smoked Cheddar Cheese 200g,"Rs 2,275.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Marco Polo Grana Padano Grated 100g,Rs 875.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Marco Polo Parmigiano Reggiano 200g,"Rs 2,275.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Arla Havarti Cheese 150g,"Rs 1,970.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112735.jpg
chilled_products,Happy Cow Processed Cheese Block 2 kg,"Rs 14,120.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120236.jpg
chilled_products,Wyke Farm Cheddar With Pepper Waxed 100g,"Rs 1,950.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ambewela Cheese Gouda Ball Pepper 250g,"Rs 1,550.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11119.jpg
chilled_products,Ambewela Cheese Gouda Ball Cumin 250g,"Rs 1,550.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic11120.jpg
chilled_products,President Camembert Cheeseg 250g,"Rs 1,975.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Montsalvy Brie Cheese,"Rs 6,350.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Rustique Cheese Camembert 250g,"Rs 1,980.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic10186.jpg
chilled_products,Holland Gouda,"Rs 4,250.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Arla Mozzarella Pizza Topping Block kg,"Rs 1,923.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Arla Cheddar Cheese Block kg,"Rs 3,115.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Cropwell Bishop Blue Stilton,"Rs 7,875.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Parmigiano Cheese,"Rs 7,575.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Holland Edam Cheese kg,"Rs 4,250.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Millac Cooking Cream 1L,"Rs 2,300.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Wyke Farm Sliced Cheddar Bbq 160g,"Rs 2,760.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120694.jpg
chilled_products,Maryland Matured Cheddar,"Rs 5,500.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Red Leicester Cheddar,"Rs 4,250.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Buon Appetito Cheese Manchego 200g,"Rs 4,230.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120691.jpg
chilled_products,Agriform Grana Padano Grated 100g,"Rs 1,375.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic120692.jpg
chilled_products,Grana Padana Cheese kg,"Rs 6,000.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ambewela Cheese Gouda Ball Chilli 250g,"Rs 1,550.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic116520.jpg
chilled_products,Grandor Cheese Camembert 125g,"Rs 2,390.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ciao Cheese Fresh Mozzarella Ball 110g,Rs 795.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,President Emmental Cheese,"Rs 4,850.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Cambozola Mild Original Cheese 150g,"Rs 1,475.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Twenny Goats Cheese,"Rs 6,985.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Castello Cheese Brie 125g,"Rs 1,940.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112089.jpg
chilled_products,Castello Blue Cheese 100g,"Rs 1,690.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic112091.jpg
chilled_products,Emborg Cheese Slices Red Cheddar 8S 150g,"Rs 2,150.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126344.jpg
chilled_products,Cic Creamoo Dairy Dessert Tamarind 70g,Rs 70.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Passion Delight 1L,"Rs 1,700.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Narang 1L,"Rs 1,650.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Jelly Yoghurt 80g,Rs 59.00 / Unit,Rs 70.00,15%,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Sterilgarda Dessert Yocrem Apricot 200g,"Rs 1,465.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ceylon Isle Harvest Chilled Onions 250g,Rs 290.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ceylon Isle Harvest Chilled Garlic 100g,Rs 290.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Ceylon Isle Harvest Chilled Ginger 100g,Rs 695.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Coombecastle Cheese Chd Blk Truffle 180g,"Rs 3,360.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Buon Cheese Mild White Cheddar 200g,"Rs 3,220.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Crescent Buffalo Chicken Dip 150g,Rs 790.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Crescent Salsa Dip 150g,Rs 590.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Crescent Smoked Fish Dip 150g,Rs 990.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Whipping Cream 200 ml,"Rs 1,430.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126339.jpg
chilled_products,Milka Oreo Chocolate 100g,"Rs 1,750.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic126177.jpg
chilled_products,Pelwatte Butter Portions 30Pc 300g,"Rs 1,400.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Pelwatte Butter Portions 8Pc 80g,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Emborg Cooking Cream Uht 200ml,"Rs 1,100.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic125364.jpg
chilled_products,Bfresh Drink Ambarella 200ml,Rs 430.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Ambarella 370ml,Rs 620.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Chilli Pineapple 370ml,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Chilli Pineapple 200ml,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Narang 200ml,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124898.jpg
chilled_products,Bfresh Drink Mango Passionade 370ml,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Soursop Punch 370ml,Rs 620.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Soursop Punch 200ml,Rs 430.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124858.jpg
chilled_products,Bfresh Drink Passion Delight 370ml,Rs 650.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Bfresh Drink Passion Delight 200ml,Rs 450.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124860.jpg
chilled_products,Shan Lanka Caramel Pudding 500g,"Rs 1,025.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Promex Butter Salted 200g,"Rs 1,187.00 / Unit","Rs 1,250.00",5%,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124642.jpg
chilled_products,Emborg Perfect Pasta 200ml,Rs 950.00,,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124781.jpg
chilled_products,Emborg Red Cheddar Portion 200g,"Rs 2,575.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124776.jpg
chilled_products,Emborg Cheese Brie White Mould 125g,"Rs 2,250.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic124778.jpg
chilled_products,Made In Earth Kithul Jaggery 1kg,"Rs 2,900.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Kiri Pani Yoghurt 80g,Rs 80.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,"Go Essential Koch,Lime & Chilli 150g",Rs 975.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Go Essential Garlic & Parmesan 150g,Rs 975.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Pride Of Lonch Fu Cre Pas Milk 500ml,Rs 400.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Grandor Cheese Danish Blue 100g,"Rs 1,730.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Kotmale Feta Cheese,"Rs 1,960.00",,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Lemnos Ricotta Cheesse 250g,Rs 975.00,,,https://essstr.blob.core.windows.net/essimg/Small/Default.jpg
chilled_products,Meadowland Double Cream 1L,"Rs 3,800.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121846.jpg
chilled_products,Meadowland Single Cream 1L,"Rs 2,975.00",,,https://essstr.blob.core.windows.net/essimg/350x/Small/Pic121847.jpg
